time          pre           rho           T             H2            H             CH4           CH3           CH2           CH            CH2O          HCO           CO2           CO            O2            O             OH            HO2           H2O2          H2O           C2H           HCCO          C2H2          C2H3          C2H4          C2H5          C2H6          CH2OH         CH3O          HCCOH         H2CCCH        C3H2          CH2(S)        CH2CO         C2O           HCOH          CH3OH         CH2HCO        C3H6          AC3H5         PC3H5         SC3H5         CH2CHCHO      PC3H4         AC3H4         CH3CO         CH2CHCO       CH3CHCO       CH3HCO        CHOCHO        IC3H7         NC3H7         C2H5OH        C2H4OH        CH3CHOH       CH3CH2O       CH2CHCH2O     HCOOH         C3H8          HOC2H4O2      N2            AR            sumfracs      
3.621663e-04  3.300000e+05  1.205299e+00  1.294000e+03  1.260812e-05  1.394525e-08  2.506259e-04  1.164132e-05  4.826910e-09  3.761312e-14  8.513084e-04  6.533962e-08  6.047374e-06  3.236031e-04  5.960399e-02  5.587557e-08  8.061224e-07  1.146419e-04  5.360892e-04  1.275420e-03  3.845865e-12  1.624535e-08  7.249906e-06  5.200840e-08  1.136912e-03  6.956314e-08  6.078573e-05  2.865984e-08  5.423764e-08  2.954119e-09  8.785392e-10  5.641667e-12  6.085068e-11  5.775559e-05  6.047512e-13  3.791888e-13  5.234895e-06  9.028143e-07  1.508144e-06  5.832070e-08  1.626838e-11  1.600391e-10  4.802010e-07  2.925542e-08  1.706086e-08  8.074185e-11  2.553290e-12  2.363200e-08  1.173024e-03  1.768933e-12  2.176101e-10  5.170780e-10  1.002516e-02  6.280966e-09  1.413123e-08  3.968813e-07  1.568147e-11  1.603186e-05  1.782804e-07  1.876178e-11  0.000000e+00  9.245271e-01  1.000000e+00  
3.665303e-04  3.300000e+05  1.205251e+00  1.294000e+03  1.281046e-05  1.395572e-08  2.534481e-04  1.162978e-05  4.866914e-09  3.803173e-14  8.580088e-04  6.592908e-08  6.254352e-06  3.310401e-04  5.958901e-02  5.615615e-08  8.065081e-07  1.146952e-04  5.406085e-04  1.291769e-03  3.933078e-12  1.662073e-08  7.415966e-06  5.252620e-08  1.147842e-03  6.974377e-08  6.139105e-05  2.855460e-08  5.419958e-08  3.060771e-09  9.078858e-10  5.825925e-12  6.115510e-11  5.903359e-05  6.191778e-13  3.793745e-13  5.296694e-06  9.117391e-07  1.539238e-06  5.921375e-08  1.661847e-11  1.635108e-10  4.932910e-07  3.024272e-08  1.753016e-08  8.147674e-11  2.627344e-12  2.447897e-08  1.183783e-03  1.802731e-12  2.208030e-10  5.215578e-10  9.977624e-03  6.265441e-09  1.407535e-08  3.952750e-07  1.592622e-11  1.639772e-05  1.802359e-07  1.870996e-11  0.000000e+00  9.245271e-01  1.000000e+00  
3.708944e-04  3.300000e+05  1.205203e+00  1.294000e+03  1.301346e-05  1.396602e-08  2.562626e-04  1.161826e-05  4.907106e-09  3.845349e-14  8.646299e-04  6.651295e-08  6.465861e-06  3.385436e-04  5.957405e-02  5.643626e-08  8.068843e-07  1.147470e-04  5.450738e-04  1.308119e-03  4.021018e-12  1.699913e-08  7.583553e-06  5.304096e-08  1.158708e-03  6.992322e-08  6.199285e-05  2.844981e-08  5.416089e-08  3.169819e-09  9.378185e-10  6.013672e-12  6.146082e-11  6.032057e-05  6.337300e-13  3.795540e-13  5.358325e-06  9.205972e-07  1.570517e-06  6.010937e-08  1.697094e-11  1.670069e-10  5.065629e-07  3.124931e-08  1.800620e-08  8.220471e-11  2.702534e-12  2.534480e-08  1.194446e-03  1.836516e-12  2.240008e-10  5.260003e-10  9.930302e-03  6.249923e-09  1.401956e-08  3.936704e-07  1.617159e-11  1.676645e-05  1.821842e-07  1.865819e-11  0.000000e+00  9.245271e-01  1.000000e+00  
3.788810e-04  3.300000e+05  1.205116e+00  1.294000e+03  1.338670e-05  1.398439e-08  2.613933e-04  1.159727e-05  4.981129e-09  3.923338e-14  8.765436e-04  6.756704e-08  6.864795e-06  3.524462e-04  5.954669e-02  5.694770e-08  8.075491e-07  1.148380e-04  5.531074e-04  1.338043e-03  4.183813e-12  1.769928e-08  7.894165e-06  5.397522e-08  1.178427e-03  7.024855e-08  6.308518e-05  2.825921e-08  5.408853e-08  3.375656e-09  9.941260e-10  6.366347e-12  6.202350e-11  6.269860e-05  6.606810e-13  3.798668e-13  5.470677e-06  9.366360e-07  1.628224e-06  6.175495e-08  1.762204e-11  1.734667e-10  5.313225e-07  3.314165e-08  1.889481e-08  8.351914e-11  2.843084e-12  2.697866e-08  1.213714e-03  1.898287e-12  2.298647e-10  5.340343e-10  9.844244e-03  6.221547e-09  1.391769e-08  3.907383e-07  1.662216e-11  1.744853e-05  1.857315e-07  1.856360e-11  0.000000e+00  9.245271e-01  1.000000e+00  
3.917128e-04  3.300000e+05  1.204976e+00  1.294000e+03  1.399084e-05  1.401267e-08  2.695823e-04  1.156374e-05  5.101247e-09  4.050753e-14  8.951422e-04  6.922186e-08  7.538332e-06  3.752366e-04  5.950279e-02  5.776611e-08  8.085548e-07  1.149737e-04  5.656455e-04  1.386119e-03  4.450287e-12  1.884432e-08  8.403652e-06  5.545517e-08  1.209664e-03  7.076284e-08  6.481591e-05  2.795611e-08  5.396813e-08  3.723597e-09  1.088773e-09  6.957729e-12  6.293558e-11  6.657883e-05  7.048217e-13  3.803281e-13  5.650002e-06  9.619396e-07  1.722151e-06  6.441590e-08  1.868395e-11  1.840070e-10  5.723761e-07  3.631884e-08  2.036976e-08  8.558314e-11  3.076865e-12  2.973918e-08  1.244013e-03  1.997275e-12  2.393140e-10  5.466851e-10  9.707443e-03  6.176028e-09  1.375468e-08  3.860413e-07  1.734997e-11  1.856352e-05  1.913806e-07  1.841206e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.045446e-04  3.300000e+05  1.204836e+00  1.294000e+03  1.460024e-05  1.403946e-08  2.777045e-04  1.153046e-05  5.222695e-09  4.180671e-14  9.130845e-04  7.082940e-08  8.252794e-06  3.985726e-04  5.945897e-02  5.858045e-08  8.094875e-07  1.150969e-04  5.777380e-04  1.434188e-03  4.722632e-12  2.001312e-08  8.925739e-06  5.690927e-08  1.240358e-03  7.126668e-08  6.651711e-05  2.765683e-08  5.384285e-08  4.093186e-09  1.188636e-09  7.579862e-12  6.385665e-11  7.052904e-05  7.499566e-13  3.807408e-13  5.827859e-06  9.866727e-07  1.817492e-06  6.709695e-08  1.976443e-11  1.947373e-10  6.149952e-07  3.966602e-08  2.190293e-08  8.758884e-11  3.320443e-12  3.266969e-08  1.273509e-03  2.095791e-12  2.487923e-10  5.590242e-10  9.572434e-03  6.130620e-09  1.359254e-08  3.813639e-07  1.808218e-11  1.970116e-05  1.969673e-07  1.826111e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.173764e-04  3.300000e+05  1.204697e+00  1.294000e+03  1.521463e-05  1.406480e-08  2.857601e-04  1.149744e-05  5.345327e-09  4.312978e-14  9.303851e-04  7.239025e-08  9.009016e-06  4.224389e-04  5.941522e-02  5.939068e-08  8.103508e-07  1.152080e-04  5.893954e-04  1.482240e-03  5.000636e-12  2.120453e-08  9.460126e-06  5.833768e-08  1.270515e-03  7.175995e-08  6.818916e-05  2.736133e-08  5.371294e-08  4.484871e-09  1.293781e-09  8.232976e-12  6.478562e-11  7.454543e-05  7.960390e-13  3.811069e-13  6.004242e-06  1.010839e-06  1.914159e-06  6.979698e-08  2.086243e-11  2.056476e-10  6.591738e-07  4.318451e-08  2.349431e-08  8.953704e-11  3.573784e-12  3.577342e-08  1.302214e-03  2.193670e-12  2.582933e-10  5.710574e-10  9.439200e-03  6.085343e-09  1.343132e-08  3.767087e-07  1.881833e-11  2.086039e-05  2.024912e-07  1.811082e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.302082e-04  3.300000e+05  1.204559e+00  1.294000e+03  1.583371e-05  1.408872e-08  2.937492e-04  1.146466e-05  5.469001e-09  4.447561e-14  9.470587e-04  7.390503e-08  9.807796e-06  4.468206e-04  5.937154e-02  6.019676e-08  8.111485e-07  1.153073e-04  6.006281e-04  1.530268e-03  5.284086e-12  2.241740e-08  1.000651e-05  5.974059e-08  1.300142e-03  7.224256e-08  6.983249e-05  2.706956e-08  5.357862e-08  4.899081e-09  1.404268e-09  8.917268e-12  6.572147e-11  7.862427e-05  8.430227e-13  3.814289e-13  6.179147e-06  1.034443e-06  2.012068e-06  7.251490e-08  2.197694e-11  2.167278e-10  7.049049e-07  4.687546e-08  2.514380e-08  9.142855e-11  3.836844e-12  3.905347e-08  1.330139e-03  2.290756e-12  2.678109e-10  5.827904e-10  9.307724e-03  6.040217e-09  1.327108e-08  3.720779e-07  1.955797e-11  2.204016e-05  2.079517e-07  1.796124e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.430400e-04  3.300000e+05  1.204421e+00  1.294000e+03  1.645721e-05  1.411126e-08  3.016721e-04  1.143214e-05  5.593577e-09  4.584304e-14  9.631195e-04  7.537439e-08  1.064989e-05  4.717027e-04  5.932795e-02  6.099866e-08  8.118839e-07  1.153951e-04  6.114462e-04  1.578265e-03  5.572778e-12  2.365061e-08  1.056460e-05  6.111820e-08  1.329246e-03  7.271445e-08  7.144749e-05  2.678148e-08  5.344009e-08  5.336227e-09  1.520152e-09  9.632892e-12  6.666315e-11  8.276194e-05  8.908622e-13  3.817086e-13  6.352574e-06  1.057488e-06  2.111134e-06  7.524960e-08  2.310698e-11  2.279683e-10  7.521802e-07  5.073979e-08  2.685130e-08  9.326422e-11  4.109567e-12  4.251270e-08  1.357295e-03  2.386905e-12  2.773391e-10  5.942288e-10  9.177987e-03  5.995260e-09  1.311186e-08  3.674737e-07  2.030064e-11  2.323947e-05  2.133483e-07  1.781242e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.558718e-04  3.300000e+05  1.204284e+00  1.294000e+03  1.708486e-05  1.413246e-08  3.095290e-04  1.139988e-05  5.718920e-09  4.723097e-14  9.785818e-04  7.679901e-08  1.153602e-05  4.970707e-04  5.928443e-02  6.179633e-08  8.125599e-07  1.154717e-04  6.218598e-04  1.626222e-03  5.866505e-12  2.490304e-08  1.113411e-05  6.247069e-08  1.357832e-03  7.317554e-08  7.303456e-05  2.649703e-08  5.329757e-08  5.796700e-09  1.641482e-09  1.037996e-11  6.760967e-11  8.695486e-05  9.395118e-13  3.819479e-13  6.524520e-06  1.079980e-06  2.211277e-06  7.799999e-08  2.425155e-11  2.393594e-10  8.009904e-07  5.477827e-08  2.861665e-08  9.504486e-11  4.391888e-12  4.615383e-08  1.383694e-03  2.481988e-12  2.868721e-10  6.053780e-10  9.049974e-03  5.950487e-09  1.295371e-08  3.628979e-07  2.104590e-11  2.445731e-05  2.186807e-07  1.766442e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.687036e-04  3.300000e+05  1.204147e+00  1.294000e+03  1.771638e-05  1.415235e-08  3.173202e-04  1.136786e-05  5.844898e-09  4.863828e-14  9.934595e-04  7.817956e-08  1.246686e-05  5.229099e-04  5.924099e-02  6.258976e-08  8.131796e-07  1.155376e-04  6.318787e-04  1.674133e-03  6.165069e-12  2.617362e-08  1.171473e-05  6.379829e-08  1.385907e-03  7.362580e-08  7.459410e-05  2.621617e-08  5.315125e-08  6.280876e-09  1.768299e-09  1.115855e-11  6.856008e-11  9.119960e-05  9.889271e-13  3.821485e-13  6.694984e-06  1.101924e-06  2.312419e-06  8.076494e-08  2.540972e-11  2.508917e-10  8.513248e-07  5.899146e-08  3.043966e-08  9.677135e-11  4.683731e-12  4.997937e-08  1.409347e-03  2.575881e-12  2.964044e-10  6.162436e-10  8.923665e-03  5.905913e-09  1.279667e-08  3.583521e-07  2.179328e-11  2.569269e-05  2.239484e-07  1.751727e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.815354e-04  3.300000e+05  1.204011e+00  1.294000e+03  1.835151e-05  1.417097e-08  3.250458e-04  1.133609e-05  5.971388e-09  5.006389e-14  1.007767e-03  7.951675e-08  1.344307e-05  5.492063e-04  5.919763e-02  6.337891e-08  8.137454e-07  1.155929e-04  6.415125e-04  1.721991e-03  6.468269e-12  2.746125e-08  1.230619e-05  6.510121e-08  1.413478e-03  7.406519e-08  7.612650e-05  2.593886e-08  5.300132e-08  6.789111e-09  1.900639e-09  1.196870e-11  6.951343e-11  9.549275e-05  1.039064e-12  3.823122e-13  6.863969e-06  1.123326e-06  2.414482e-06  8.354337e-08  2.658053e-11  2.625561e-10  9.031719e-07  6.337979e-08  3.232008e-08  9.844452e-11  4.985012e-12  5.399165e-08  1.434266e-03  2.668474e-12  3.059303e-10  6.268309e-10  8.799042e-03  5.861551e-09  1.264076e-08  3.538381e-07  2.254237e-11  2.694467e-05  2.291510e-07  1.737100e-11  0.000000e+00  9.245271e-01  1.000000e+00  
4.943672e-04  3.300000e+05  1.203876e+00  1.294000e+03  1.899001e-05  1.418835e-08  3.327061e-04  1.130457e-05  6.098266e-09  5.150671e-14  1.021517e-03  8.081128e-08  1.446526e-05  5.759457e-04  5.915436e-02  6.416374e-08  8.142600e-07  1.156380e-04  6.507707e-04  1.769789e-03  6.775916e-12  2.876489e-08  1.290820e-05  6.637968e-08  1.440550e-03  7.449368e-08  7.763215e-05  2.566505e-08  5.284795e-08  7.321745e-09  2.038533e-09  1.281042e-11  7.046882e-11  9.983103e-05  1.089879e-12  3.824404e-13  7.031473e-06  1.144190e-06  2.517392e-06  8.633417e-08  2.776309e-11  2.743435e-10  9.565190e-07  6.794351e-08  3.425766e-08  1.000652e-10  5.295638e-12  5.819282e-08  1.458463e-03  2.759664e-12  3.154447e-10  6.371449e-10  8.676089e-03  5.817414e-09  1.248603e-08  3.493570e-07  2.329272e-11  2.821228e-05  2.342881e-07  1.722566e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.071991e-04  3.300000e+05  1.203742e+00  1.294000e+03  1.963161e-05  1.420452e-08  3.403014e-04  1.127329e-05  6.225415e-09  5.296570e-14  1.034723e-03  8.206387e-08  1.553399e-05  6.031142e-04  5.911117e-02  6.494423e-08  8.147257e-07  1.156733e-04  6.596626e-04  1.817521e-03  7.087815e-12  3.008351e-08  1.352047e-05  6.763393e-08  1.467131e-03  7.491128e-08  7.911145e-05  2.539469e-08  5.269131e-08  7.879099e-09  2.182006e-09  1.368367e-11  7.142537e-11  1.042112e-04  1.141328e-12  3.825346e-13  7.197500e-06  1.164522e-06  2.621076e-06  8.913626e-08  2.895648e-11  2.862451e-10  1.011352e-06  7.268272e-08  3.625208e-08  1.016344e-10  5.615507e-12  6.258486e-08  1.481949e-03  2.849359e-12  3.249422e-10  6.471910e-10  8.554786e-03  5.773512e-09  1.233251e-08  3.449101e-07  2.404391e-11  2.949461e-05  2.393595e-07  1.708127e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.200309e-04  3.300000e+05  1.203608e+00  1.294000e+03  2.027606e-05  1.421951e-08  3.478320e-04  1.124225e-05  6.352722e-09  5.443980e-14  1.047399e-03  8.327526e-08  1.664982e-05  6.306984e-04  5.906806e-02  6.572034e-08  8.151445e-07  1.156989e-04  6.681972e-04  1.865180e-03  7.403783e-12  3.141610e-08  1.414274e-05  6.886419e-08  1.493226e-03  7.531798e-08  8.056476e-05  2.512774e-08  5.253157e-08  8.461478e-09  2.331076e-09  1.458839e-11  7.238225e-11  1.086302e-04  1.193371e-12  3.825960e-13  7.362052e-06  1.184329e-06  2.725465e-06  9.194856e-08  3.015984e-11  2.982523e-10  1.067657e-06  7.759736e-08  3.830299e-08  1.031528e-10  5.944510e-12  6.716955e-08  1.504736e-03  2.937476e-12  3.344179e-10  6.569740e-10  8.435116e-03  5.729855e-09  1.218021e-08  3.404986e-07  2.479552e-11  3.079076e-05  2.443648e-07  1.693787e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.328627e-04  3.300000e+05  1.203474e+00  1.294000e+03  2.092314e-05  1.423336e-08  3.552981e-04  1.121145e-05  6.480080e-09  5.592801e-14  1.059557e-03  8.444617e-08  1.781324e-05  6.586848e-04  5.902504e-02  6.649206e-08  8.155186e-07  1.157151e-04  6.763836e-04  1.912761e-03  7.723632e-12  3.276167e-08  1.477472e-05  7.007069e-08  1.518842e-03  7.571379e-08  8.199248e-05  2.486416e-08  5.236889e-08  9.069171e-09  2.485757e-09  1.552448e-11  7.333864e-11  1.130850e-04  1.245965e-12  3.826261e-13  7.525132e-06  1.203617e-06  2.830489e-06  9.476998e-08  3.137231e-11  3.103566e-10  1.125417e-06  8.268725e-08  4.041003e-08  1.046214e-10  6.282527e-12  7.194851e-08  1.526835e-03  3.023938e-12  3.438670e-10  6.664990e-10  8.317060e-03  5.686453e-09  1.202916e-08  3.361235e-07  2.554713e-11  3.209984e-05  2.493038e-07  1.679546e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.456945e-04  3.300000e+05  1.203342e+00  1.294000e+03  2.157259e-05  1.424609e-08  3.627000e-04  1.118089e-05  6.607384e-09  5.742932e-14  1.071211e-03  8.557734e-08  1.902474e-05  6.870602e-04  5.898210e-02  6.725934e-08  8.158498e-07  1.157223e-04  6.842305e-04  1.960258e-03  8.047190e-12  3.411925e-08  1.541615e-05  7.125369e-08  1.543985e-03  7.609873e-08  8.339496e-05  2.460390e-08  5.220342e-08  9.702450e-09  2.646057e-09  1.649181e-11  7.429377e-11  1.175725e-04  1.299071e-12  3.826260e-13  7.686742e-06  1.222392e-06  2.936082e-06  9.759948e-08  3.259307e-11  3.225498e-10  1.184617e-06  8.795205e-08  4.257279e-08  1.060410e-10  6.629435e-12  7.692318e-08  1.548257e-03  3.108678e-12  3.532846e-10  6.757708e-10  8.200600e-03  5.643312e-09  1.187939e-08  3.317854e-07  2.629835e-11  3.342098e-05  2.541762e-07  1.665408e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.585263e-04  3.300000e+05  1.203210e+00  1.294000e+03  2.222420e-05  1.425774e-08  3.700381e-04  1.115055e-05  6.734536e-09  5.894276e-14  1.082373e-03  8.666949e-08  2.028475e-05  7.158118e-04  5.893925e-02  6.802215e-08  8.161399e-07  1.157206e-04  6.917465e-04  2.007664e-03  8.374268e-12  3.548789e-08  1.606675e-05  7.241343e-08  1.568661e-03  7.647283e-08  8.477259e-05  2.434692e-08  5.203529e-08  1.036157e-08  2.811978e-09  1.749021e-11  7.524690e-11  1.220900e-04  1.352647e-12  3.825969e-13  7.846888e-06  1.240660e-06  3.042179e-06  1.004360e-07  3.382128e-11  3.348237e-10  1.245238e-06  9.339131e-08  4.479080e-08  1.074125e-10  6.985100e-12  8.209482e-08  1.569014e-03  3.191635e-12  3.626663e-10  6.847941e-10  8.085719e-03  5.600442e-09  1.173090e-08  3.274855e-07  2.704877e-11  3.475334e-05  2.589818e-07  1.651375e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.713581e-04  3.300000e+05  1.203079e+00  1.294000e+03  2.287773e-05  1.426833e-08  3.773125e-04  1.112045e-05  6.861438e-09  6.046737e-14  1.093056e-03  8.772340e-08  2.159369e-05  7.449267e-04  5.889649e-02  6.878048e-08  8.163905e-07  1.157105e-04  6.989401e-04  2.054976e-03  8.704710e-12  3.686668e-08  1.672626e-05  7.355016e-08  1.592876e-03  7.683613e-08  8.612573e-05  2.409318e-08  5.186465e-08  1.104677e-08  2.983520e-09  1.851951e-11  7.619731e-11  1.266346e-04  1.406656e-12  3.825397e-13  8.005574e-06  1.258428e-06  3.148718e-06  1.032785e-07  3.505617e-11  3.471707e-10  1.307261e-06  9.900444e-08  4.706361e-08  1.087368e-10  7.349385e-12  8.746452e-08  1.589118e-03  3.272758e-12  3.720077e-10  6.935736e-10  7.972397e-03  5.557847e-09  1.158373e-08  3.232241e-07  2.779802e-11  3.609609e-05  2.637205e-07  1.637448e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.841899e-04  3.300000e+05  1.202949e+00  1.294000e+03  2.353297e-05  1.427789e-08  3.845237e-04  1.109057e-05  6.988004e-09  6.200223e-14  1.103271e-03  8.873976e-08  2.295193e-05  7.743925e-04  5.885381e-02  6.953430e-08  8.166034e-07  1.156920e-04  7.058193e-04  2.102186e-03  9.038325e-12  3.825469e-08  1.739442e-05  7.466411e-08  1.616637e-03  7.718867e-08  8.745473e-05  2.384263e-08  5.169163e-08  1.175828e-08  3.160673e-09  1.957947e-11  7.714434e-11  1.312035e-04  1.461058e-12  3.824557e-13  8.162803e-06  1.275702e-06  3.255637e-06  1.061259e-07  3.629694e-11  3.595828e-10  1.370669e-06  1.047907e-07  4.939071e-08  1.100147e-10  7.722142e-12  9.303320e-08  1.608580e-03  3.351998e-12  3.813045e-10  7.021139e-10  7.860618e-03  5.515535e-09  1.143788e-08  3.190021e-07  2.854571e-11  3.744843e-05  2.683919e-07  1.623629e-11  0.000000e+00  9.245271e-01  1.000000e+00  
5.970217e-04  3.300000e+05  1.202819e+00  1.294000e+03  2.418970e-05  1.428644e-08  3.916719e-04  1.106092e-05  7.114143e-09  6.354641e-14  1.113030e-03  8.971935e-08  2.435982e-05  8.041969e-04  5.881122e-02  7.028357e-08  8.167798e-07  1.156654e-04  7.123925e-04  2.149292e-03  9.374978e-12  3.965107e-08  1.807096e-05  7.575557e-08  1.639948e-03  7.753050e-08  8.875995e-05  2.359524e-08  5.151636e-08  1.249631e-08  3.343427e-09  2.066985e-11  7.808732e-11  1.357943e-04  1.515817e-12  3.823456e-13  8.318582e-06  1.292490e-06  3.362878e-06  1.089773e-07  3.754287e-11  3.720528e-10  1.435440e-06  1.107494e-07  5.177156e-08  1.112471e-10  8.103224e-12  9.880163e-08  1.627411e-03  3.429317e-12  3.905525e-10  7.104194e-10  7.750363e-03  5.473510e-09  1.129336e-08  3.148198e-07  2.929148e-11  3.880957e-05  2.729962e-07  1.609918e-11  0.000000e+00  9.245271e-01  1.000000e+00  
6.098535e-04  3.300000e+05  1.202690e+00  1.294000e+03  2.484771e-05  1.429402e-08  3.987574e-04  1.103148e-05  7.239777e-09  6.509905e-14  1.122346e-03  9.066286e-08  2.581768e-05  8.343280e-04  5.876873e-02  7.102826e-08  8.169213e-07  1.156311e-04  7.186674e-04  2.196287e-03  9.714461e-12  4.105494e-08  1.875565e-05  7.682474e-08  1.662817e-03  7.786168e-08  9.004175e-05  2.335096e-08  5.133896e-08  1.326105e-08  3.531763e-09  2.179036e-11  7.902567e-11  1.404042e-04  1.570895e-12  3.822106e-13  8.472916e-06  1.308797e-06  3.470382e-06  1.118317e-07  3.879317e-11  3.845730e-10  1.501554e-06  1.168795e-07  5.420559e-08  1.124348e-10  8.492468e-12  1.047704e-07  1.645621e-03  3.504679e-12  3.997479e-10  7.184946e-10  7.641613e-03  5.431778e-09  1.115019e-08  3.106779e-07  3.003497e-11  4.017874e-05  2.775330e-07  1.596318e-11  0.000000e+00  9.245271e-01  1.000000e+00  
6.226853e-04  3.300000e+05  1.202562e+00  1.294000e+03  2.550680e-05  1.430065e-08  4.057806e-04  1.100226e-05  7.364823e-09  6.665925e-14  1.131230e-03  9.157108e-08  2.732580e-05  8.647738e-04  5.872632e-02  7.176837e-08  8.170290e-07  1.155891e-04  7.246519e-04  2.243167e-03  1.005668e-11  4.246549e-08  1.944822e-05  7.787194e-08  1.685249e-03  7.818227e-08  9.130046e-05  2.310975e-08  5.115955e-08  1.405268e-08  3.725663e-09  2.294074e-11  7.995875e-11  1.450309e-04  1.626259e-12  3.820512e-13  8.625810e-06  1.324630e-06  3.578095e-06  1.146880e-07  4.004719e-11  3.971368e-10  1.568990e-06  1.231800e-07  5.669223e-08  1.135787e-10  8.889719e-12  1.109399e-07  1.663223e-03  3.578057e-12  4.088869e-10  7.263439e-10  7.534352e-03  5.390341e-09  1.100838e-08  3.065764e-07  3.077583e-11  4.155518e-05  2.820024e-07  1.582828e-11  0.000000e+00  9.245271e-01  1.000000e+00  
6.314730e-04  3.300000e+05  1.202474e+00  1.294000e+03  2.595869e-05  1.430466e-08  4.105546e-04  1.098237e-05  7.450086e-09  6.773169e-14  1.137070e-03  9.217304e-08  2.838776e-05  8.857999e-04  5.869733e-02  7.227255e-08  8.170840e-07  1.155561e-04  7.285867e-04  2.275204e-03  1.029249e-11  4.343489e-08  1.992693e-05  7.857652e-08  1.700363e-03  7.839575e-08  9.214934e-05  2.294631e-08  5.103558e-08  1.461043e-08  3.861648e-09  2.374561e-11  8.059448e-11  1.482078e-04  1.664318e-12  3.819287e-13  8.729691e-06  1.335204e-06  3.651952e-06  1.166448e-07  4.090773e-11  4.057622e-10  1.615923e-06  1.275926e-07  5.842520e-08  1.143372e-10  9.166301e-12  1.152810e-07  1.674932e-03  3.627152e-12  4.151111e-10  7.315911e-10  7.461745e-03  5.362137e-09  1.091205e-08  3.037914e-07  3.128150e-11  4.250165e-05  2.850242e-07  1.573655e-11  0.000000e+00  9.245271e-01  1.000000e+00  
